"zone","state","sector","lga","ea","hhid","qa_type","dist_road2","dist_popcenter2","dist_market","dist_border2","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","ssa_aez09","afmnslp_pct","srtm_nga","twi_nga","srtm_nga_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2012_tot","h2012_wetQ","h2012_wetQstart","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2012_eviarea","h2012_evimax","h2012_grn","h2012_sen","LAT_DD_MOD","LON_DD_MOD","distY1Y2"
1,23,2,2309,998,230068,1,8.28,16.2,126.22,298.44,59.88,256,241,1253,229,528,0,60,313,4.17,455,12,6,1,1,3,1,1,1,3,1393,642,20,1555,641,23,60.8,0.4603,103,297,58.5,0.4458,92,303,8.16654935232,4.98359605739,
1,23,2,2309,998,230069,61,8.33,16.03,126.47,298.45,60.22,254,239,1258,230,530,0,60,313,8.24,448,12,6,1,1,3,1,1,1,3,1394,642,20,1556,641,23,60.8,0.4603,103,297,58.5,0.4458,92,303,8.16654935232,4.98359605739,
1,23,2,2309,998,230070,1,8.28,15.76,126.47,298.52,60.29,254,239,1258,230,530,0,60,313,8.24,448,12,6,1,1,3,1,1,1,3,1394,642,20,1556,641,23,60.8,0.4603,103,297,58.5,0.4458,92,303,8.16654935232,4.98359605739,
1,23,2,2304,322,230071,1,0.24,14.04,134.98,317.12,86.94,250,235,1268,234,535,2,130,313,3.95,516,13,3,1,1,2,1,1,1,2,1452,658,17,1601,645,11,60.8,0.4603,103,297,58.5,0.4458,92,303,8.10138618274,5.24942505029,
1,23,2,2304,322,230072,1,0.22,14.02,134.99,317.09,86.92,250,235,1268,234,535,2,130,313,3.95,516,14,3,1,1,2,1,1,1,2,1452,658,17,1601,645,11,60.8,0.4603,103,297,58.5,0.4458,92,303,8.10138618274,5.24942505029,
1,23,2,2304,322,230073,61,0.24,28.6,135.01,317.19,87.02,250,236,1268,234,534,2,130,313,3.3,516,13,3,1,1,2,1,1,1,2,1452,658,17,1600,644,11,60.8,0.4603,103,297,58.5,0.4458,92,303,8.10138618274,5.24942505029,
1,23,2,2304,322,230074,61,0.23,28.6,135.01,317.19,87.03,250,236,1268,234,534,2,130,313,3.3,516,13,3,1,1,2,1,1,1,2,1452,658,17,1600,644,11,60.8,0.4603,103,297,58.5,0.4458,92,303,8.10138618274,5.24942505029,
6,24,1,2412,0,230075,4,1.45,6.49,15.4,58.06,15.4,270,264,1639,371,851,0,190,313,1.75,3,17,1,4,3,2,2,2,2,2,1200,649,12,1392,643,10,44,0.4647,98,334,50.9,0.4506,89,340,6.46257557548,3.33896758798,274.95
1,23,2,2304,322,230076,1,0.24,14.02,134.97,317.11,86.92,250,235,1268,234,535,2,130,313,3.95,516,13,3,1,1,2,1,1,1,2,1452,658,17,1601,645,11,60.8,0.4603,103,297,58.5,0.4458,92,303,8.10138618274,5.24942505029,
1,23,2,2304,322,230077,1,0.23,14.06,134.99,317.13,86.95,250,235,1268,234,535,2,130,313,3.3,518,13,3,1,1,2,1,1,1,2,1452,658,17,1601,645,11,60.8,0.4603,103,297,58.5,0.4458,92,303,8.10138618274,5.24942505029,
1,23,2,2304,322,230078,1,0.18,14.26,135.41,316.9,87.2,250,235,1268,234,535,2,130,313,3.3,517,12,7,1,1,2,1,1,1,2,1452,658,17,1601,645,11,60.8,0.4603,103,297,58.5,0.4458,92,303,8.10138618274,5.24942505029,
1,23,2,2304,322,230079,1,0.24,13.56,134.71,316.88,86.46,251,236,1265,234,534,2,130,313,3.6,504,13,7,1,1,1,1,1,1,1,1452,658,17,1603,646,11,60.8,0.4603,103,297,58.5,0.4458,92,303,8.10138618274,5.24942505029,
1,23,2,2304,322,230080,1,0.22,14.03,134.98,317.1,86.92,250,235,1268,234,535,2,130,313,3.95,516,14,3,1,1,2,1,1,1,2,1452,658,17,1601,645,11,60.8,0.4603,103,297,58.5,0.4458,92,303,8.10138618274,5.24942505029,
1,23,2,2311,516,230081,1,0.12,1.7,126.54,246.86,138.11,265,248,1141,235,611,4,130,313,2.32,323,16,2,1,1,1,2,1,1,1,1030,527,18,1169,576,18,60.8,0.4603,103,297,58.5,0.4458,92,303,9.64548319786,3.95106637041,
1,23,2,2311,516,230083,1,0.12,1.69,126.53,246.85,138.11,265,248,1141,235,611,4,130,313,2.32,327,14,2,1,1,1,2,1,1,1,1030,527,18,1169,576,18,60.8,0.4603,103,297,58.5,0.4458,92,303,9.64548319786,3.95106637041,
1,23,2,2311,516,230084,1,0.11,1.66,126.47,246.82,138.11,265,248,1141,235,611,3,130,313,2.32,327,14,2,1,1,1,2,1,1,1,1030,527,18,1168,576,18,60.8,0.4603,103,297,58.5,0.4458,92,303,9.64548319786,3.95106637041,
1,23,2,2311,516,230085,1,0.13,2.05,127.29,246.91,138.39,265,247,1145,236,614,10,130,313,4.72,331,13,6,1,1,1,2,1,1,1,1032,528,18,1175,582,18,60.8,0.4603,103,297,58.5,0.4458,92,303,9.64548319786,3.95106637041,
1,23,2,2311,516,230086,1,0.11,1.64,126.44,246.8,138.11,265,248,1141,235,611,2,130,313,2.32,325,13,6,1,1,1,2,1,1,1,1030,527,18,1168,575,18,60.8,0.4603,103,297,58.5,0.4458,92,303,9.64548319786,3.95106637041,
1,23,2,2311,516,230087,1,0.07,1.59,126.45,246.76,138.15,265,248,1141,235,611,2,130,313,2.32,325,13,6,1,1,1,2,1,1,1,1030,527,18,1168,575,18,60.8,0.4603,103,297,58.5,0.4458,92,303,9.64548319786,3.95106637041,
6,29,1,2916,0,230088,4,0.18,1.81,103.42,257.12,20.68,259,245,1255,213,516,16,20,313,3.82,365,13,6,1,1,2,1,1,1,2,1343,627,18,1483,671,11,56,0.5516,82,324,58.8,0.5436,41,333,7.91967484177,4.64890348733,202.64
1,23,2,2311,516,230089,1,0.11,1.66,126.49,246.82,138.12,265,248,1141,235,611,3,130,313,2.32,327,14,2,1,1,1,2,1,1,1,1030,527,18,1168,576,18,60.8,0.4603,103,297,58.5,0.4458,92,303,9.64548319786,3.95106637041,
1,23,2,2311,516,230090,1,0.26,1.82,126.44,246.98,137.98,265,248,1141,235,611,4,130,313,2.32,322,13,2,1,1,1,2,1,1,1,1030,527,18,1169,576,18,60.8,0.4603,103,297,58.5,0.4458,92,303,9.64548319786,3.95106637041,
1,23,2,2302,1982,230091,1,22.65,31.61,164.79,295.95,125.65,262,243,1153,226,554,0,130,313,2.5,361,15,2,1,1,1,2,1,1,1,1114,531,18,1132,520,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.05858899668,3.55032088937,
1,23,2,2302,1982,230092,1,22.54,31.71,164.89,295.86,125.7,262,243,1153,226,554,0,130,313,2.5,364,13,2,1,1,1,2,1,1,1,1114,531,18,1132,520,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.05858899668,3.55032088937,
1,23,2,2302,1982,230093,1,22.64,31.65,164.83,295.96,125.7,262,243,1153,226,554,0,130,313,2.5,363,15,2,1,1,1,2,1,1,1,1114,531,18,1132,520,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.05858899668,3.55032088937,
1,23,2,2302,1982,230094,1,23.77,30.37,163.53,296.56,124.7,262,243,1157,227,555,0,130,313,2.85,374,13,2,1,1,1,2,1,1,1,1113,531,18,1128,518,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.05858899668,3.55032088937,
1,23,2,2302,1982,230095,1,22.62,31.66,164.83,295.94,125.68,262,243,1153,226,554,0,130,313,2.5,363,15,2,1,1,1,2,1,1,1,1114,531,18,1132,520,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.05858899668,3.55032088937,
1,23,2,2302,1982,230097,1,22.73,31.42,164.61,295.9,125.42,263,245,1151,226,553,0,130,313,3.11,355,14,2,1,1,1,2,1,1,1,1114,531,18,1131,519,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.05858899668,3.55032088937,
1,23,2,2302,1982,230098,1,23.72,31.64,164.62,297.53,126.51,261,243,1157,228,558,1,130,313,1.85,378,17,2,1,1,1,2,1,1,1,1112,532,18,1132,519,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.05858899668,3.55032088937,
1,23,2,2302,1982,230099,1,22.51,31.74,164.92,295.85,125.72,262,243,1153,226,554,0,130,313,2.5,365,13,2,1,1,1,2,1,1,1,1114,531,18,1132,520,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.05858899668,3.55032088937,
1,23,1,2316,140,230101,1,0.08,15.99,85.2,396.99,117.74,280,261,1157,230,592,7,130,313,2.79,101,15,4,1,1,1,1,1,1,1,1102,543,17,1224,587,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.74567656938,5.60812372908,
1,23,1,2316,140,230102,1,0.11,15.96,85.23,396.98,117.75,280,261,1157,230,592,7,130,313,2.79,101,15,4,1,1,1,1,1,1,1,1102,543,17,1225,588,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.74567656938,5.60812372908,
1,23,1,2316,140,230103,1,0.16,16,85.22,396.93,117.7,280,261,1157,230,592,7,130,313,2.79,101,15,4,1,1,1,1,1,1,1,1102,543,17,1225,588,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.74567656938,5.60812372908,
1,23,1,2316,140,230104,1,0.17,15.98,85.25,396.92,117.71,279,261,1159,230,591,7,130,313,3.88,103,12,4,1,1,1,1,1,1,1,1102,543,17,1225,588,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.74567656938,5.60812372908,
1,23,1,2316,140,230105,1,0.25,16.34,84.93,396.71,117.39,280,261,1157,230,592,10,130,313,2.79,87,16,1,1,1,1,1,1,1,1,1102,543,17,1224,587,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.74567656938,5.60812372908,
1,23,1,2316,140,230106,1,0.11,15.99,85.21,396.97,117.73,280,261,1157,230,592,7,130,313,2.79,101,15,4,1,1,1,1,1,1,1,1102,543,17,1225,588,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.74567656938,5.60812372908,
1,23,1,2316,140,230107,1,0.12,15.95,85.25,396.98,117.76,280,261,1157,230,592,7,130,313,2.79,104,12,4,1,1,1,1,1,1,1,1102,543,17,1225,588,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.74567656938,5.60812372908,
1,23,1,2316,140,230108,1,0.37,15.93,85.41,396.79,117.67,279,261,1159,230,591,2,130,313,3.88,107,14,4,1,1,1,1,1,1,1,1103,544,17,1226,589,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.74567656938,5.60812372908,
1,23,1,2316,140,230109,1,0.08,15.99,85.19,396.99,117.74,280,261,1157,230,592,7,130,313,2.79,101,15,4,1,1,1,1,1,1,1,1102,543,17,1224,587,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.74567656938,5.60812372908,
1,23,1,2316,140,230110,1,0.14,15.98,85.23,396.95,117.73,280,261,1157,230,592,7,130,313,2.79,101,15,4,1,1,1,1,1,1,1,1102,543,17,1225,588,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.74567656938,5.60812372908,
1,23,2,2303,2348,230111,3,18.72,9.27,61.94,379.24,108.39,281,262,1150,233,597,27,20,313,1.61,70,18,1,1,1,1,1,1,1,1,1043,522,18,1127,559,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.88737925291,5.46631081881,
1,23,2,2303,2348,230112,1,18.59,9.26,62.09,379.39,108.44,281,263,1151,233,598,27,20,313,1.57,72,13,1,1,1,1,1,1,1,1,1043,522,18,1128,560,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.88737925291,5.46631081881,
1,23,2,2303,2348,230113,1,18.63,9.24,62.03,379.33,108.39,281,262,1151,233,597,27,20,313,1.31,72,13,1,1,1,1,1,1,1,1,1043,522,18,1128,560,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.88737925291,5.46631081881,
1,23,2,2303,2348,230114,1,18.55,9.23,62.12,379.42,108.42,281,263,1151,233,598,27,20,313,1.57,73,14,1,1,1,1,1,1,1,1,1043,522,18,1128,560,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.88737925291,5.46631081881,
1,23,2,2303,2348,230115,1,18.61,9.35,62.13,379.4,108.53,281,263,1151,233,598,27,20,313,1.57,71,14,1,1,1,1,1,1,1,1,1043,522,18,1128,559,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.88737925291,5.46631081881,
1,23,2,2303,2348,230116,1,18.66,9.22,61.97,379.29,108.35,281,262,1151,233,597,27,20,313,1.31,72,13,1,1,1,1,1,1,1,1,1043,522,18,1128,560,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.88737925291,5.46631081881,
1,23,2,2303,2348,230117,1,18.64,9.5,62.22,379.44,108.71,281,263,1151,233,599,29,20,313,1.87,71,13,1,1,1,1,1,1,1,1,1043,522,18,1127,559,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.88737925291,5.46631081881,
1,23,2,2303,2348,230118,1,18.66,9.51,62.2,379.42,108.71,281,263,1151,233,599,29,20,313,1.87,70,15,1,1,1,1,1,1,1,1,1042,522,18,1127,559,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.88737925291,5.46631081881,
1,23,2,2303,2348,230119,1,18.6,9.21,62.05,379.36,108.38,281,262,1151,233,597,27,20,313,1.31,73,13,1,1,1,1,1,1,1,1,1043,522,18,1128,560,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.88737925291,5.46631081881,
1,23,2,2303,2348,230120,1,18.58,9.2,62.06,379.38,108.37,281,262,1151,233,597,27,20,313,1.31,73,13,1,1,1,1,1,1,1,1,1043,522,18,1128,560,14,60.8,0.4603,103,297,58.5,0.4458,92,303,8.88737925291,5.46631081881,
6,24,1,2415,696,240001,4,2.67,4.65,20.93,63.96,20.93,270,265,1700,391,890,0,190,313,2.34,4,13,1,0,0,0,0,0,0,0,1151,633,12,1326,646,11,44,0.4647,98,334,50.9,0.4506,89,340,6.41732336271,3.39197205779,9.1393
6,24,1,2415,696,240002,2,1,4.8,12.24,63.1,12.24,270,264,1683,380,879,0,190,313,1.01,2,15,1,4,3,2,2,2,2,2,1229,657,12,1413,638,10,44,0.4647,98,334,50.9,0.4506,89,340,6.49837750849,3.38904971244,
6,24,1,2415,696,240003,2,1,4.8,12.24,63.1,12.24,270,264,1683,380,879,0,190,313,1.01,2,15,1,4,3,2,2,2,2,2,1229,657,12,1413,638,10,44,0.4647,98,334,50.9,0.4506,89,340,6.49837750849,3.38904971244,
6,24,1,2415,696,240004,2,1,4.8,12.24,63.1,12.24,270,264,1683,380,879,0,190,313,1.01,2,15,1,4,3,2,2,2,2,2,1229,657,12,1413,638,10,44,0.4647,98,334,50.9,0.4506,89,340,6.49837750849,3.38904971244,
6,24,1,2412,0,240005,4,8.29,8.62,22.53,80.11,22.53,271,265,1710,374,880,20,40,313,1.61,7,14,1,7,7,7,7,7,7,7,1230,645,12,1375,603,10,44,0.4647,98,334,50.9,0.4506,89,340,6.53917916643,3.52933696875,17.8634
6,24,1,2415,696,240006,1,1.17,5.45,11.62,63,11.62,270,265,1683,380,880,0,190,313,1.9,3,18,1,3,3,1,1,1,1,1,1234,659,12,1419,638,10,44,0.4647,98,334,50.9,0.4506,89,340,6.49837750849,3.38904971244,
6,24,1,2415,696,240007,1,0.98,4.79,12.25,63.08,12.25,270,264,1683,380,879,0,190,313,1.01,2,15,1,4,3,2,2,2,2,2,1229,657,12,1413,638,10,44,0.4647,98,334,50.9,0.4506,89,340,6.49837750849,3.38904971244,
6,27,1,2715,0,240008,4,2.07,14.88,18.25,72.7,47.58,271,264,1543,315,759,0,40,313,1.83,11,15,1,3,2,1,1,1,1,1,1302,645,12,1450,585,10,44.5,0.5374,81,332,50.9,0.5479,83,337,6.72681691596,3.43935855259,26.8137
6,24,1,2415,696,240009,2,0.99,4.76,12.28,63.1,12.28,270,264,1683,380,879,0,190,313,1.01,2,15,1,4,3,2,2,2,2,2,1228,657,12,1413,638,10,44,0.4647,98,334,50.9,0.4506,89,340,6.49837750849,3.38904971244,
6,24,1,2415,696,240010,2,0.99,4.76,12.28,63.1,12.28,270,264,1683,380,879,0,190,313,1.01,2,15,1,4,3,2,2,2,2,2,1228,657,12,1413,638,10,44,0.4647,98,334,50.9,0.4506,89,340,6.49837750849,3.38904971244,
6,24,1,2403,1588,240011,1,0.49,23.07,6.7,54.91,6.7,265,258,1489,306,725,0,190,313,2.92,45,14,1,2,2,1,1,1,1,1,1336,675,12,1596,628,10,44,0.4647,98,334,50.9,0.4506,89,340,6.64530644829,3.30560856778,
6,24,1,2403,1588,240012,2,0.54,23,6.77,54.88,6.77,265,258,1489,306,725,0,190,313,2.92,45,14,1,2,2,1,1,1,1,1,1336,675,12,1595,628,10,44,0.4647,98,334,50.9,0.4506,89,340,6.64530644829,3.30560856778,
6,24,1,2403,1588,240013,2,0.54,23,6.77,54.88,6.77,265,258,1489,306,725,0,190,313,2.92,45,14,1,2,2,1,1,1,1,1,1336,675,12,1595,628,10,44,0.4647,98,334,50.9,0.4506,89,340,6.64530644829,3.30560856778,
6,27,1,2703,0,240014,4,0.56,22.99,6.78,54.88,6.78,265,258,1489,306,725,0,190,313,2.92,47,13,1,2,2,1,1,1,1,1,1336,675,12,1595,628,10,44,0.4647,98,334,50.9,0.4506,89,340,6.64530644829,3.30560856778,
6,24,1,2403,0,240015,4,2.21,22.56,7.53,52.36,7.53,267,260,1474,305,720,0,190,313,3.51,15,13,4,2,2,1,1,1,1,1,1334,677,12,1602,629,10,44,0.4647,98,334,50.9,0.4506,89,340,6.64530644829,3.30560856778,
6,24,1,2403,0,240016,4,0.29,22.8,6.41,54.9,6.41,265,258,1489,306,725,0,190,313,2.92,42,13,1,2,2,1,1,1,1,1,1335,676,12,1600,630,10,44,0.4647,98,334,50.9,0.4506,89,340,6.64530644829,3.30560856778,
6,24,1,2403,1588,240017,1,0.58,22.97,6.81,54.86,6.81,265,258,1489,306,725,0,190,313,2.92,48,14,1,2,2,1,1,1,1,1,1336,674,12,1595,628,10,44,0.4647,98,334,50.9,0.4506,89,340,6.64530644829,3.30560856778,
6,24,1,2403,1588,240018,1,0.59,22.96,6.82,54.86,6.82,265,258,1489,306,725,0,190,313,2.92,48,14,1,2,2,1,1,1,1,1,1336,674,12,1595,628,10,44,0.4647,98,334,50.9,0.4506,89,340,6.64530644829,3.30560856778,
6,24,1,2403,1588,240019,1,0.5,23.06,6.71,54.91,6.71,265,258,1489,306,725,0,190,313,2.92,45,14,1,2,2,1,1,1,1,1,1336,675,12,1596,628,10,44,0.4647,98,334,50.9,0.4506,89,340,6.64530644829,3.30560856778,
6,24,1,2403,0,240020,4,0.15,22.77,6.32,55.08,6.32,266,259,1500,310,733,0,190,313,3.06,38,16,4,2,2,1,1,1,1,1,1335,676,12,1600,630,10,44,0.4647,98,334,50.9,0.4506,89,340,6.64530644829,3.30560856778,
6,24,1,2403,3592,240021,2,2.14,18.87,4.93,53.96,4.93,267,261,1530,321,756,0,190,313,1.66,39,13,1,2,2,1,1,1,1,1,1326,686,12,1624,644,10,44,0.4647,98,334,50.9,0.4506,89,340,6.60106374452,3.30792972603,
6,24,1,2403,3592,240022,2,2.14,18.87,4.93,53.96,4.93,267,261,1530,321,756,0,190,313,1.66,39,13,1,2,2,1,1,1,1,1,1326,686,12,1624,644,10,44,0.4647,98,334,50.9,0.4506,89,340,6.60106374452,3.30792972603,
6,24,1,2403,3592,240024,2,2.14,18.87,4.93,53.96,4.93,267,261,1530,321,756,0,190,313,1.66,39,13,1,2,2,1,1,1,1,1,1326,686,12,1624,644,10,44,0.4647,98,334,50.9,0.4506,89,340,6.60106374452,3.30792972603,
6,24,1,2403,3592,240025,2,2.14,18.87,4.93,53.96,4.93,267,261,1530,321,756,0,190,313,1.66,39,13,1,2,2,1,1,1,1,1,1326,686,12,1624,644,10,44,0.4647,98,334,50.9,0.4506,89,340,6.60106374452,3.30792972603,
6,24,1,2403,3592,240026,4,2.13,18.86,4.93,53.97,4.93,267,261,1530,321,756,0,190,313,1.66,39,13,1,2,2,1,1,1,1,1,1326,686,12,1624,644,10,44,0.4647,98,334,50.9,0.4506,89,340,6.60106374452,3.30792972603,
6,24,1,2403,3592,240027,1,2.12,18.95,4.98,53.92,4.98,267,261,1530,321,756,0,190,313,1.66,40,14,1,2,2,1,1,1,1,1,1326,686,12,1624,644,10,44,0.4647,98,334,50.9,0.4506,89,340,6.60106374452,3.30792972603,
6,27,1,2703,0,240028,4,3.54,9.04,23.88,47.62,49.16,266,258,1379,265,644,60,30,313,5.57,57,13,4,2,2,1,1,1,1,1,1357,636,12,1522,586,10,44.5,0.5374,81,332,50.9,0.5479,83,337,6.73947844291,3.16619679583,20.922
6,24,1,2403,3592,240030,1,2.17,18.84,4.94,53.96,4.94,267,261,1530,321,756,0,190,313,1.66,39,13,1,2,2,1,1,1,1,1,1325,686,12,1623,644,10,44,0.4647,98,334,50.9,0.4506,89,340,6.60106374452,3.30792972603,
6,24,1,2403,674,240031,1,3.54,20.76,10.77,50.7,10.77,265,258,1447,294,697,18,190,313,2.92,48,13,1,2,2,1,1,1,1,1,1339,666,12,1571,615,10,44,0.4647,98,334,50.9,0.4506,89,340,6.65330181734,3.26893565308,
6,24,1,2403,674,240032,1,3.45,20.48,11.06,50.57,11.06,265,258,1447,294,697,28,30,313,2.92,46,14,1,2,2,1,1,1,1,1,1340,665,12,1568,614,10,44,0.4647,98,334,50.9,0.4506,89,340,6.65330181734,3.26893565308,
6,24,1,2403,674,240033,1,3.46,20.57,10.95,50.64,10.95,265,258,1447,294,697,28,30,313,2.92,50,13,1,2,2,1,1,1,1,1,1340,665,12,1569,614,10,44,0.4647,98,334,50.9,0.4506,89,340,6.65330181734,3.26893565308,
6,24,1,2403,674,240034,1,3.49,20.65,10.88,50.66,10.88,265,258,1447,294,697,28,30,313,2.92,51,13,1,2,2,1,1,1,1,1,1340,665,12,1570,614,10,44,0.4647,98,334,50.9,0.4506,89,340,6.65330181734,3.26893565308,
6,24,1,2403,674,240035,1,3.5,20.67,10.85,50.68,10.85,265,258,1447,294,697,24,30,313,2.92,51,13,1,2,2,1,1,1,1,1,1340,665,12,1570,614,10,44,0.4647,98,334,50.9,0.4506,89,340,6.65330181734,3.26893565308,
6,24,1,2403,674,240036,4,3.72,20.59,11.17,50.31,11.17,265,258,1447,294,697,31,30,313,2.92,47,14,4,2,2,1,1,1,1,1,1340,665,12,1568,614,10,44,0.4647,98,334,50.9,0.4506,89,340,6.65330181734,3.26893565308,
6,24,1,2403,674,240038,1,3.58,20.77,10.79,50.66,10.79,265,258,1447,294,697,24,30,313,2.92,48,13,1,2,2,1,1,1,1,1,1339,666,12,1571,615,10,44,0.4647,98,334,50.9,0.4506,89,340,6.65330181734,3.26893565308,
6,24,1,2403,674,240039,4,3.54,20.68,10.88,50.63,10.88,265,258,1447,294,697,24,30,313,2.92,51,13,1,2,2,1,1,1,1,1,1340,665,12,1570,614,10,44,0.4647,98,334,50.9,0.4506,89,340,6.65330181734,3.26893565308,
6,24,1,2403,674,240040,1,3.53,20.63,10.93,50.6,10.93,265,258,1447,294,697,28,30,313,2.92,51,13,1,2,2,1,1,1,1,1,1340,665,12,1569,614,10,44,0.4647,98,334,50.9,0.4506,89,340,6.65330181734,3.26893565308,
6,24,1,2401,766,240041,1,1.31,21.12,4.52,56.18,4.52,266,259,1529,319,753,0,190,313,1.76,44,13,1,2,2,1,1,1,1,1,1330,678,12,1595,632,10,44,0.4647,98,334,50.9,0.4506,89,340,6.63036521164,3.31816332437,
6,24,1,2401,0,240042,4,0.17,19.5,10.1,54.29,10.1,265,257,1468,298,709,0,190,313,2.29,58,13,1,2,2,1,1,1,1,1,1340,663,12,1561,613,10,44,0.4647,98,334,50.9,0.4506,89,340,6.66134041758,3.2760522981,5.6124
6,27,1,2707,0,240043,61,1.3,21.15,4.55,56.15,4.55,266,259,1529,319,753,0,190,313,1.76,44,14,1,2,2,1,1,1,1,1,1329,678,12,1595,632,10,44,0.4647,98,334,50.9,0.4506,89,340,6.63036521164,3.31816332437,
6,24,1,2401,766,240044,1,1.22,21.12,4.55,56.09,4.55,266,259,1529,319,753,0,190,313,1.76,42,13,1,2,2,1,1,1,1,1,1330,678,12,1596,633,10,44,0.4647,98,334,50.9,0.4506,89,340,6.63036521164,3.31816332437,
6,24,1,2401,766,240045,1,1.17,21.16,4.61,56.03,4.61,266,259,1529,319,753,0,190,313,1.76,38,18,1,2,2,1,1,1,1,1,1330,679,12,1597,633,10,44,0.4647,98,334,50.9,0.4506,89,340,6.63036521164,3.31816332437,
6,24,1,2401,766,240047,1,1.15,21.17,4.63,56,4.63,266,259,1529,319,753,0,190,313,1.76,38,18,1,2,2,1,1,1,1,1,1330,679,12,1597,633,10,44,0.4647,98,334,50.9,0.4506,89,340,6.63036521164,3.31816332437,
6,24,1,2401,766,240048,1,1.15,21.19,4.65,55.99,4.65,266,259,1529,319,753,0,190,313,1.76,38,18,1,2,2,1,1,1,1,1,1330,679,12,1598,633,10,44,0.4647,98,334,50.9,0.4506,89,340,6.63036521164,3.31816332437,
6,24,1,2401,766,240049,1,1.15,21.19,4.66,55.98,4.66,266,259,1529,319,753,0,190,313,1.76,38,18,1,2,2,1,1,1,1,1,1330,679,12,1598,633,10,44,0.4647,98,334,50.9,0.4506,89,340,6.63036521164,3.31816332437,
6,24,1,2401,766,240050,1,1.14,21.21,4.68,55.97,4.68,266,259,1529,319,753,0,190,313,1.76,38,18,1,2,2,1,1,1,1,1,1330,679,12,1598,633,10,44,0.4647,98,334,50.9,0.4506,89,340,6.63036521164,3.31816332437,
6,24,1,2403,7586,240051,2,6.38,17.48,13.72,48.02,13.72,270,264,1549,338,783,0,190,313,2.5,17,15,1,3,3,1,1,1,1,1,1253,663,12,1461,634,10,44,0.4647,98,334,50.9,0.4506,89,340,6.50189424991,3.24117564542,
6,24,1,2403,7586,240052,2,6.38,17.48,13.72,48.02,13.72,270,264,1549,338,783,0,190,313,2.5,17,15,1,3,3,1,1,1,1,1,1253,663,12,1461,634,10,44,0.4647,98,334,50.9,0.4506,89,340,6.50189424991,3.24117564542,
6,24,1,2403,7586,240053,1,6.36,17.52,13.76,47.98,13.76,270,264,1549,338,783,0,190,313,2.5,17,13,1,3,3,1,1,1,1,1,1253,663,12,1460,634,10,44,0.4647,98,334,50.9,0.4506,89,340,6.50189424991,3.24117564542,
6,24,1,2403,7586,240055,2,6.35,17.53,13.77,47.96,13.77,270,264,1549,338,783,0,190,313,2.5,17,13,1,3,3,1,1,1,1,1,1253,663,12,1460,634,10,44,0.4647,98,334,50.9,0.4506,89,340,6.50189424991,3.24117564542,
6,24,1,2403,7586,240056,2,6.35,17.53,13.77,47.96,13.77,270,264,1549,338,783,0,190,313,2.5,17,13,1,3,3,1,1,1,1,1,1253,663,12,1460,634,10,44,0.4647,98,334,50.9,0.4506,89,340,6.50189424991,3.24117564542,
6,24,1,2403,7586,240057,1,6.31,17.65,13.87,47.83,13.87,269,263,1541,335,777,0,190,313,2.3,17,13,1,3,3,1,1,1,1,1,1252,663,12,1460,634,10,44,0.4647,98,334,50.9,0.4506,89,340,6.50189424991,3.24117564542,
6,24,1,2403,7586,240058,4,6.28,15.99,12.58,49.64,12.58,270,263,1555,340,787,0,190,313,2.15,9,13,1,3,3,1,1,1,1,1,1254,665,12,1466,634,10,44,0.4647,98,334,50.9,0.4506,89,340,6.50189424991,3.24117564542,
6,24,1,2403,7586,240059,1,6.41,17.62,13.77,47.9,13.77,269,263,1541,335,777,0,190,313,2.5,14,15,1,3,3,1,1,1,1,1,1253,663,12,1461,634,10,44,0.4647,98,334,50.9,0.4506,89,340,6.50189424991,3.24117564542,
