hhid,lat_dd_mod,lon_dd_mod,dist_road2,dist_popcenter2,dist_market,dist_border2,dist_admctr,af_bio_1,af_bio_8,af_bio_12,af_bio_13,af_bio_16,popdensity,hybrid_V8,ssa_aez09,afmnslp_pct,srtm_1k,twi,sq1,sq2,sq3,sq4,sq5,sq6,sq7,anntot_avg,wetQ_avg,wetQ_avgstart,h2018_tot,h2018_wetQ,h2018_wetQstart,qstartavg,ndvi_avg,ndvi_max,h2018_ndvi_avg,h2018_ndvi_max
19075,5.226639141,7.420833786,0.2,10.9,60,534,10.9,262,249,2275,352,978,767,26,314,1,93,14,3,2,1,1,1,1,1,1795,813,16,2556,1124,16,26,0.25,0.334,0.255,0.304
19076,5.226639141,7.420833786,0.2,10.9,60,534,10.9,262,249,2275,352,978,767,26,314,1,93,14,3,2,1,1,1,1,1,1795,813,16,2556,1124,16,26,0.25,0.334,0.255,0.304
19077,5.226639141,7.420833786,0.2,10.9,60,534,10.9,262,249,2275,352,978,767,26,314,1,93,14,3,2,1,1,1,1,1,1795,813,16,2556,1124,16,26,0.25,0.334,0.255,0.304
19079,5.226639141,7.420833786,0.2,10.9,60,534,10.9,262,249,2275,352,978,767,26,314,1,93,14,3,2,1,1,1,1,1,1795,813,16,2556,1124,16,26,0.25,0.334,0.255,0.304
19080,5.226639141,7.420833786,0.2,10.9,60,534,10.9,262,249,2275,352,978,767,26,314,1,93,14,3,2,1,1,1,1,1,1795,813,16,2556,1124,16,26,0.25,0.334,0.255,0.304
19081,5.226639141,7.420833786,0.2,10.9,60,534,10.9,262,249,2275,352,978,767,26,314,1,93,14,3,2,1,1,1,1,1,1795,813,16,2556,1124,16,26,0.25,0.334,0.255,0.304
19082,5.226639141,7.420833786,0.2,10.9,60,534,10.9,262,249,2275,352,978,767,26,314,1,93,14,3,2,1,1,1,1,1,1795,813,16,2556,1124,16,26,0.25,0.334,0.255,0.304
19084,5.226639141,7.420833786,0.2,10.9,60,534,10.9,262,249,2275,352,978,767,26,314,1,93,14,3,2,1,1,1,1,1,1795,813,16,2556,1124,16,26,0.25,0.334,0.255,0.304
19085,5.114591521,7.488088903,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218
19087,5.114591521,7.488088903,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218
19088,5.114591521,7.488088903,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218
19089,5.114591521,7.488088903,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218
19091,5.114591521,7.488088903,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218
19092,5.114591521,7.488088903,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218
19093,5.114591521,7.488088903,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218
19094,5.114591521,7.488088903,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218
19095,5.114591521,7.488088903,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218
19096,5.114591521,7.488088903,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218
19097,5.072309556,7.454530706,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243
19098,5.072309556,7.454530706,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243
19099,5.072309556,7.454530706,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243
19100,5.072309556,7.454530706,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243
19101,5.072309556,7.454530706,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243
19103,5.072309556,7.454530706,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243
19104,5.072309556,7.454530706,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243
19105,5.072309556,7.454530706,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243
19106,5.072309556,7.454530706,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243
19107,5.072309556,7.454530706,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243
19110,5.077294605,7.487004862,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253
19111,5.077294605,7.487004862,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253
19112,5.077294605,7.487004862,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253
19113,5.077294605,7.487004862,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253
19115,5.077294605,7.487004862,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253
19116,5.077294605,7.487004862,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253
19117,5.077294605,7.487004862,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253
19118,5.077294605,7.487004862,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253
19119,5.077294605,7.487004862,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253
19120,5.077294605,7.487004862,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253
19121,5.792833875,7.71541671,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506
19122,5.792833875,7.71541671,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506
19123,5.792833875,7.71541671,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506
19124,5.792833875,7.71541671,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506
19125,5.792833875,7.71541671,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506
19126,5.792833875,7.71541671,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506
19127,5.792833875,7.71541671,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506
19129,5.792833875,7.71541671,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506
19130,5.792833875,7.71541671,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506
19131,5.792833875,7.71541671,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506
19133,5.241476124,7.346863402,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263
19135,5.241476124,7.346863402,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263
19136,5.241476124,7.346863402,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263
19137,5.241476124,7.346863402,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263
19138,5.241476124,7.346863402,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263
19139,5.241476124,7.346863402,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263
19140,5.241476124,7.346863402,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263
19141,5.241476124,7.346863402,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263
19143,5.241476124,7.346863402,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263
19144,5.241476124,7.346863402,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263
19145,5.057741837,7.414174702,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251
19146,5.057741837,7.414174702,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251
19147,5.057741837,7.414174702,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251
19148,5.057741837,7.414174702,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251
19149,5.057741837,7.414174702,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251
19150,5.057741837,7.414174702,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251
19151,5.057741837,7.414174702,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251
19152,5.057741837,7.414174702,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251
19153,5.057741837,7.414174702,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251
19158,5.035329432,7.391784652,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258
19159,5.035329432,7.391784652,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258
19160,5.035329432,7.391784652,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258
19161,5.035329432,7.391784652,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258
19163,5.035329432,7.391784652,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258
19164,5.035329432,7.391784652,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258
19165,5.035329432,7.391784652,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258
19166,5.035329432,7.391784652,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258
19167,5.035329432,7.391784652,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258
19168,5.035329432,7.391784652,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258
19169,4.887656944,7.368483271,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291
19170,4.887656944,7.368483271,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291
19173,4.887656944,7.368483271,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291
19174,4.887656944,7.368483271,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291
19175,4.887656944,7.368483271,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291
19177,4.887656944,7.368483271,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291
19178,4.887656944,7.368483271,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291
19179,4.887656944,7.368483271,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291
19180,4.887656944,7.368483271,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291
19181,4.966382882,7.37625651,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301
19182,4.966382882,7.37625651,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301
19183,4.966382882,7.37625651,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301
19184,4.966382882,7.37625651,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301
19185,4.966382882,7.37625651,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301
19186,4.966382882,7.37625651,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301
19187,4.966382882,7.37625651,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301
19188,4.966382882,7.37625651,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301
19191,4.966382882,7.37625651,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301
19192,4.966382882,7.37625651,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301
19193,4.942771657,7.478702064,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313
19194,4.942771657,7.478702064,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313
19195,4.942771657,7.478702064,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313
19196,4.942771657,7.478702064,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313
19197,4.942771657,7.478702064,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313
19198,4.942771657,7.478702064,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313
19199,4.942771657,7.478702064,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313
19201,4.942771657,7.478702064,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313
19202,4.942771657,7.478702064,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313
19204,4.942771657,7.478702064,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313
19205,5.612622457,7.464449897,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552
19206,5.612622457,7.464449897,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552
19207,5.612622457,7.464449897,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552
19208,5.612622457,7.464449897,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552
19209,5.612622457,7.464449897,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552
19211,5.612622457,7.464449897,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552
19213,5.612622457,7.464449897,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552
19214,5.612622457,7.464449897,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552
19215,5.612622457,7.464449897,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552
19216,5.612622457,7.464449897,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552
19217,5.54592697,7.500148215,13.6,24.7,25.5,535.7,24.7,260,246,2146,321,904,2882,21,313,8,169,14,3,2,1,1,1,1,1,1758,824,17,2291,1092,13,26,0.342,0.465,0.43,0.532
19218,5.54592697,7.500148215,13.6,24.7,25.5,535.7,24.7,260,246,2146,321,904,2882,21,313,8,169,14,3,2,1,1,1,1,1,1758,824,17,2291,1092,13,26,0.342,0.465,0.43,0.532
19222,5.54592697,7.500148215,13.6,24.7,25.5,535.7,24.7,260,246,2146,321,904,2882,21,313,8,169,14,3,2,1,1,1,1,1,1758,824,17,2291,1092,13,26,0.342,0.465,0.43,0.532
19224,5.54592697,7.500148215,13.6,24.7,25.5,535.7,24.7,260,246,2146,321,904,2882,21,313,8,169,14,3,2,1,1,1,1,1,1758,824,17,2291,1092,13,26,0.342,0.465,0.43,0.532
19225,5.54592697,7.500148215,13.6,24.7,25.5,535.7,24.7,260,246,2146,321,904,2882,21,313,8,169,14,3,2,1,1,1,1,1,1758,824,17,2291,1092,13,26,0.342,0.465,0.43,0.532
19226,5.54592697,7.500148215,13.6,24.7,25.5,535.7,24.7,260,246,2146,321,904,2882,21,313,8,169,14,3,2,1,1,1,1,1,1758,824,17,2291,1092,13,26,0.342,0.465,0.43,0.532
19227,5.54592697,7.500148215,13.6,24.7,25.5,535.7,24.7,260,246,2146,321,904,2882,21,313,8,169,14,3,2,1,1,1,1,1,1758,824,17,2291,1092,13,26,0.342,0.465,0.43,0.532
19228,5.54592697,7.500148215,13.6,24.7,25.5,535.7,24.7,260,246,2146,321,904,2882,21,313,8,169,14,3,2,1,1,1,1,1,1758,824,17,2291,1092,13,26,0.342,0.465,0.43,0.532
19229,6.000832041,7.401298561,0.9,1.6,50,529.6,1.6,255,239,1985,314,848,728,26,313,5,338,15,2,2,2,1,1,1,3,1479,705,16,2132,1016,17,26,0.32,0.408,0.369,0.439
19230,6.000832041,7.401298561,0.9,1.6,50,529.6,1.6,255,239,1985,314,848,728,26,313,5,338,15,2,2,2,1,1,1,3,1479,705,16,2132,1016,17,26,0.32,0.408,0.369,0.439
19231,6.000832041,7.401298561,0.9,1.6,50,529.6,1.6,255,239,1985,314,848,728,26,313,5,338,15,2,2,2,1,1,1,3,1479,705,16,2132,1016,17,26,0.32,0.408,0.369,0.439
19232,6.000832041,7.401298561,0.9,1.6,50,529.6,1.6,255,239,1985,314,848,728,26,313,5,338,15,2,2,2,1,1,1,3,1479,705,16,2132,1016,17,26,0.32,0.408,0.369,0.439
19234,6.000832041,7.401298561,0.9,1.6,50,529.6,1.6,255,239,1985,314,848,728,26,313,5,338,15,2,2,2,1,1,1,3,1479,705,16,2132,1016,17,26,0.32,0.408,0.369,0.439
19235,6.000832041,7.401298561,0.9,1.6,50,529.6,1.6,255,239,1985,314,848,728,26,313,5,338,15,2,2,2,1,1,1,3,1479,705,16,2132,1016,17,26,0.32,0.408,0.369,0.439
19236,6.000832041,7.401298561,0.9,1.6,50,529.6,1.6,255,239,1985,314,848,728,26,313,5,338,15,2,2,2,1,1,1,3,1479,705,16,2132,1016,17,26,0.32,0.408,0.369,0.439
